ID,Handle,Command,Body HTML,Tags,Tags Command,Metafield: custom.size_fit_information [string],Metafield: custom.product_collections [string]
6880195018798,bella-tank-one-piece-1,MERGE,"
<p>A timeless summer staple, the Bella tank one piece is cut from matte swim fabric and has an ultra smooth silhouette. The rounded neckline, slim straps and low back are incredibly flattering. This one piece has a low-scooped back and high-cut legs that add to the retro feel.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/esme-maxi-sarong-1"">Esme Maxi Sarong</a> or <a href=""https://eterne.com/collections/soleil/products/lennon-robe-1"">Lennon Robe</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195051566,bella-tank-one-piece-2,MERGE,"
<p>A timeless summer staple, the Bella tank one piece is cut from matte swim fabric and has an ultra smooth silhouette. The rounded neckline, slim straps and low back are incredibly flattering. This one piece has a low-scooped back and high-cut legs that add to the retro feel.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/esme-maxi-sarong-1"">Esme Maxi Sarong</a> or <a href=""https://eterne.com/collections/soleil/products/lennon-robe-2"">Lennon Robe</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195117102,thea-90s-bikini-top,MERGE,"
<p>The Thea bikini top is a timeless poolside staple. Made from matte swim fabric, it's both stretchy and shaping with slender straps that can be fastened around the neck. It has gently ruched triangle cups for minimal coverage and secures with a self-tie at the back. The ties are finished with gold tip ends.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-bottom"">Thea Bikini Bottom</a> and <a href=""https://eterne.com/products/esme-maxi-sarong"">Esme Maxi Sarong</a>.</p>",Swim,REPLACE,"<ul><li>Runs small, take one size bigger than normal</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Runs small, take one size bigger than normal</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195149870,thea-90s-bikini-top-1,MERGE,"
<p>The Thea bikini top is a timeless poolside staple. Made from matte swim fabric, it's both stretchy and shaping with slender straps that can be fastened around the neck. It has gently ruched triangle cups for minimal coverage and secures with a self-tie at the back. The ties are finished with gold tip ends.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-bottom-1"">Thea Bikini Bottom</a> or <a href=""https://eterne.com/products/esme-maxi-sarong-2"">Esme Maxi Sarong</a>.</p>",Swim,REPLACE,"<ul><li>Runs small, take one size bigger than normal</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Runs small, take one size bigger than normal</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195182638,thea-90s-bikini-top-2,MERGE,"
<p>The Thea bikini top is a timeless poolside staple. Made from matte swim fabric, it's both stretchy and shaping with slender straps that can be fastened around the neck. It has gently ruched triangle cups for minimal coverage and secures with a self-tie at the back. The ties are finished with gold tip ends.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-bottom-2"">Thea Bikini Bottom</a> or <a href=""https://eterne.com/products/esme-maxi-sarong-1"">Esme Maxi Sarong</a>.</p>",Swim,REPLACE,"<ul><li>Runs small, take one size bigger than normal</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Runs small, take one size bigger than normal</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195215406,thea-90s-bikini-bottom,MERGE,"
<p>The Thea bikini bottom will have you strutting confidently along the seashore. Made from matte swim fabric that's stretchy and shaping, they have a low-coverage silhouette that can be adjusted to fit via slender ties at the sides.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-top"">Thea Bikini Top</a> and <a href=""https://eterne.com/products/esme-maxi-sarong"">Esme Maxi Sarong</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195248174,thea-90s-bikini-bottom-1,MERGE,"
<p>The Thea bikini bottom will have you strutting confidently along the seashore. Made from matte swim fabric that's stretchy and shaping, they have a low-coverage silhouette that can be adjusted to fit via slender ties at the sides.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-top-1"">Thea Bikini Top</a> and <a href=""https://eterne.com/products/esme-maxi-sarong-2"">Esme Maxi Sarong</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195280942,thea-90s-bikini-bottom-2,MERGE,"
<p>The Thea bikini bottom will have you strutting confidently along the seashore. Made from matte swim fabric that's stretchy and shaping, they have a low-coverage silhouette that can be adjusted to fit via slender ties at the sides.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-top-2"">Thea Bikini Top</a> and <a href=""https://eterne.com/products/esme-maxi-sarong-1"">Esme Maxi Sarong</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>80% Nylon, 20% Spandex</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195313710,esme-maxi-sarong,MERGE,"
<p>The Esme maxi sarong is made from lightweight cotton and has a naturally crinkle finish, so you can take it straight from your luggage and head to the beach. Tie it around to sculpt your waist or knot it around your chest, styling it as a maxi dress.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-top"">Thea Bikini Top</a> and <a href=""https://eterne.com/products/thea-90s-bikini-bottom"">Bikini Bottom</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size O/S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size O/S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195346478,esme-maxi-sarong-1,MERGE,"
<p>The Esme maxi sarong is made from lightweight cotton and has a naturally crinkle finish, so you can take it straight from your luggage and head to the beach. Tie it around to sculpt your waist or knot it around your chest, styling it as a maxi dress.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-top-2"">Thea Bikini Top</a> and <a href=""https://eterne.com/products/thea-90s-bikini-bottom-2"">Bikini Bottom</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880195379246,esme-maxi-sarong-2,MERGE,"
<p>The Esme maxi sarong is made from lightweight cotton and has a naturally crinkle finish, so you can take it straight from your luggage and head to the beach. Tie it around to sculpt your waist or knot it around your chest, styling it as a maxi dress.</p>
<p>Style with Eterne's <a href=""https://eterne.com/products/thea-90s-bikini-top-1"">Thea Bikini Top</a> and <a href=""https://eterne.com/products/thea-90s-bikini-bottom-1"">Bikini Bottom</a>.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>","<ul><li>Fits true to size, take your normal size.</li><li>Designed for a slim fit&nbsp;</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Delicate cycle in cold water with like colors. No bleach. Iron on medium. Hang to dry.</li></ul>"
6880502186030,willow-pant,MERGE,"
<p>Cut from 100% cotton to a relaxed silhouette with flowing loose-cut legs and a comfy drawstring waist. </p>
<p>Style with Éterne's <a href=""https://eterne.com/collections/soleil/products/jolene-button-down-top"">Jolene</a> button down top to complete the look.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Delicate cycle in cold water. No bleach. Iron on medium. Hang to dry.</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Delicate cycle in cold water. No bleach. Iron on medium. Hang to dry.</span></li></ul>"
6880502218798,willow-pant-1,MERGE,"
<p>Cut from 100% cotton to a relaxed silhouette with flowing loose-cut legs and a comfy drawstring waist. </p>
<p>Style with Éterne's <a href=""https://eterne.com/collections/soleil/products/jolene-button-down-top-1"">Jolene</a> button down top to complete the look.</p>",Swim,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Delicate cycle in cold water. No bleach. Iron on medium. Hang to dry.</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Delicate cycle in cold water. No bleach. Iron on medium. Hang to dry.</span></li></ul>"
6880502251566,willow-pant-2,MERGE,"
<p>Cut from 100% cotton to a relaxed silhouette with flowing loose-cut legs and a comfy drawstring waist. </p>
<p>Style with Éterne's <a href=""https://eterne.com/products/willow-pant-2"">Jolene</a> button down top to complete the look.</p>","Bottoms, Swim",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Delicate cycle in cold water. No bleach. Iron on medium. Hang to dry.</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>100% cotton</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Delicate cycle in cold water. No bleach. Iron on medium. Hang to dry.</span></li></ul>"
